beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0,R0_B,R0_N,rho_N,trM,detM
0.81651401,1.4863516,0.56762658,0.024568635,0.011133055,0.091147912,0.010583959,0.63815602,2.5020547,1.6234139,3.3182162,2.7946442,2.5854287,0.20860625
0.79217537,1.9890136,0.4163184,0.03322848,0.035553592,0.078198948,0.015401099,0.54323034,2.18713,1.5791618,3.3287926,2.6423563,2.3075653,0.2634077
0.82516456,2.0156213,0.48473947,0.031966622,0.0207008,0.078490049,0.018120032,0.53031129,2.4024944,1.6391422,3.4591707,2.7615063,2.5213818,0.28562645
0.80944064,2.0017319,0.49900034,0.025975915,0.011364686,0.088869842,0.011192319,0.5104773,2.4171119,1.6105532,3.4614917,2.7587548,2.5341722,0.28294768
0.8048468,2.030573,0.52614705,0.021366502,0.012243944,0.092194919,0.011571577,0.59553662,2.4865902,1.6022008,3.5031713,2.7823172,2.6023908,0.28794866
0.8437913,1.5058122,0.53148217,0.054701397,0.01265389,0.060491081,0.011873914,0.57131543,2.3654827,1.673009,3.1401083,2.644614,2.4527461,0.20642
0.85656204,1.3183709,0.43285045,0.030222189,0.016710015,0.098129485,0.011290148,0.62737515,2.3251332,1.6962285,3.3387421,2.8805481,2.4071913,0.19079599
0.7992273,2.087156,0.57376348,0.039830148,0.026501901,0.077755597,0.011253788,0.46316881,2.4741807,1.5919835,3.3241333,2.6146264,2.5858278,0.27623506
0.8533802,1.3551101,0.44043368,0.033764511,0.014787526,0.070218326,0.013210948,0.55488817,2.3183835,1.6904433,3.3067492,2.8396625,2.4023189,0.19459432
0.81827905,2.1067968,0.52253507,0.029390408,0.017840606,0.082765913,0.010690787,0.63075034,2.48222,1.6266231,3.4935671,2.7599235,2.6021668,0.29773438
0.83760661,2.153306,0.50324816,0.047314226,0.02181359,0.094381901,0.012856279,0.61871024,2.4127038,1.6617641,3.4002651,2.6803415,2.5366615,0.29907316
0.84960321,1.5472429,0.45806614,0.028960724,0.023604629,0.092106768,0.010283297,0.54384596,2.3785318,1.6835761,3.4076138,2.868275,2.4732994,0.22540776
0.86871109,1.2008206,0.43256383,0.067148464,0.054621931,0.097851801,0.013915038,0.45389769,2.2060441,1.7183177,3.0160421,2.6309606,2.2796663,0.16241399
0.75453701,2.05909,0.57322012,0.016122012,0.010483563,0.084213667,0.010035731,0.73781157,2.4792973,1.5107285,3.3929997,2.6524835,2.5896842,0.27368205
0.84547296,2.476209,0.64918527,0.032554106,0.012497079,0.093250397,0.011573672,0.72281204,2.8626742,1.6760665,3.6797114,2.8237969,2.9768033,0.32671427
0.73865127,1.5889927,0.55320601,0.037492856,0.067117298,0.088850256,0.012809628,0.57519175,2.2201973,1.4818453,2.9784597,2.4354276,2.3097814,0.19889442
0.81119776,1.9512812,0.57896306,0.025604579,0.02334569,0.089086208,0.011809421,0.59877265,2.5740923,1.613748,3.4534572,2.7678219,2.6788717,0.26971181
0.79793471,2.0482104,0.58357002,0.022304541,0.02328642,0.079803358,0.010560359,0.59296533,2.5819612,1.5896334,3.476071,2.7506168,2.6905018,0.28024764
0.85280839,1.2528629,0.53976121,0.048369422,0.018515922,0.080851563,0.010403539,0.52434957,2.3981773,1.6894037,3.1380218,2.7201106,2.4713115,0.17538897
0.81132454,1.2574547,0.48759964,0.04023894,0.015580224,0.054986142,0.010356596,0.56212939,2.2511391,1.6139785,3.0775987,2.6505338,2.3276392,0.17221238
0.87710987,0.94625854,0.47781433,0.036044293,0.016354307,0.092454034,0.01027809,0.58027247,2.3862133,1.7335882,3.2225304,2.8980777,2.4450261,0.14034002
0.85898218,1.4799198,0.44964776,0.044448596,0.013245578,0.090294027,0.012988312,0.4652689,2.3149552,1.7006288,3.2681778,2.7702605,2.4054737,0.20954628
0.86401307,1.4114669,0.45826915,0.028226444,0.01606981,0.088328878,0.010965394,0.48415503,2.4046156,1.7097758,3.4158501,2.9229842,2.491617,0.20920503
0.81045493,1.5050967,0.68497497,0.032304048,0.012096818,0.087310644,0.010390861,0.76228327,2.6525586,1.6123974,3.2306174,2.71007,2.7208376,0.18111408
0.74892422,2.305639,0.55668653,0.023536485,0.014057328,0.088083529,0.022170007,0.60229729,2.426704,1.5005234,3.3874468,2.5732517,2.5509482,0.30150385
0.80264659,1.6647964,0.56112336,0.027682211,0.016906068,0.094791961,0.010357653,0.58807552,2.4621842,1.5982004,3.3037586,2.7216819,2.555229,0.22909326
0.80068708,1.6861194,0.57785244,0.02940964,0.019337664,0.083087386,0.0101229,0.67107372,2.4811803,1.5946377,3.2881339,2.7010082,2.5732286,0.22838857
0.80731887,1.9035579,0.58459259,0.03605774,0.029835936,0.086084234,0.01000385,0.77378299,2.5082745,1.6066955,3.3226012,2.6699302,2.6098013,0.25465691
0.82192857,1.6107616,0.43085481,0.029771343,0.014337213,0.061482097,0.010149287,0.44965297,2.2649289,1.6332586,3.3293446,2.7689372,2.3640254,0.22444646
0.78792598,2.027932,0.59142246,0.041829438,0.019418922,0.091158624,0.017166041,0.74658859,2.4579484,1.5714357,3.2496535,2.5633693,2.5639714,0.26059911
0.80395788,2.0852912,0.57066931,0.043550194,0.020149031,0.074858314,0.010636913,0.71946344,2.4611862,1.6005846,3.3049216,2.6019286,2.5731974,0.27568055
0.80474473,1.5830784,0.63038924,0.024967897,0.015749746,0.09374778,0.01179273,0.56509561,2.5976738,1.6020152,3.308439,2.7513305,2.6777264,0.20795045
0.80550465,1.5791419,0.57632446,0.022124996,0.035661217,0.093352315,0.011012062,0.69903189,2.5157889,1.6033969,3.3376128,2.7780531,2.6028679,0.21907253
0.81366021,1.7019534,0.48010879,0.01930089,0.011740417,0.084553554,0.01402767,0.60835758,2.3892363,1.6182252,3.4379654,2.8307002,2.4918984,0.24528414
0.83932608,1.6933675,0.49859389,0.032316893,0.01004152,0.085798844,0.011348658,0.64839212,2.4250575,1.6648904,3.3911107,2.805466,2.5255733,0.24375661
0.81186385,2.0500841,0.52350947,0.028938289,0.019659514,0.097553761,0.012970075,0.52494185,2.4623012,1.6149591,3.4568826,2.7422252,2.5792235,0.2878977
0.83153933,2.1711521,0.49732117,0.043277592,0.016855261,0.068929872,0.011926501,0.62818717,2.4072536,1.6507327,3.4243791,2.6919969,2.5328046,0.30223312
0.83920004,1.2274243,0.49336298,0.023448613,0.018671777,0.095694653,0.014189663,0.62938407,2.4038922,1.6646612,3.3151132,2.8815782,2.4789331,0.18039046
0.85442636,1.2184506,0.46608077,0.025605592,0.019301835,0.092423497,0.013360343,0.62215339,2.3857278,1.6923454,3.3421852,2.9140508,2.461304,0.18030425
0.81271619,2.1415048,0.45059451,0.021699027,0.016092361,0.068571703,0.010974673,0.65025821,2.3665094,1.6165088,3.5660521,2.8064341,2.4949623,0.30398503
0.8424694,1.4170622,0.4840371,0.025735168,0.0224057,0.098261008,0.012750501,0.53645617,2.4070045,1.6706055,3.3702294,2.8724622,2.4932865,0.20768126
0.83971688,1.8502962,0.54194423,0.043027264,0.023480984,0.094740599,0.010349819,0.64661589,2.471003,1.6656009,3.3445532,2.7200557,2.5754994,0.25821093
0.81541602,2.0246299,0.52300745,0.031510942,0.020901837,0.089120738,0.011008583,0.72352589,2.4540215,1.6214175,3.434464,2.7329353,2.5696544,0.28376562
0.81002135,1.6689837,0.56524655,0.046384375,0.029866361,0.085357538,0.011678613,0.58191359,2.3939732,1.6116091,3.1593648,2.6002284,2.4864727,0.2214412
0.80840319,1.6457937,0.53708847,0.037617003,0.021770939,0.07686879,0.0128025,0.58478864,2.3815953,1.608667,3.2235886,2.661304,2.4760228,0.22488793
0.79808295,1.748069,0.55185498,0.037110452,0.020142303,0.081843372,0.017968597,0.59422684,2.3966585,1.5899029,3.2295565,2.6316395,2.4947539,0.23510133
0.81577288,1.9071751,0.49137296,0.029842684,0.011102139,0.074579809,0.010190875,0.61575416,2.3886201,1.6220664,3.411236,2.7478136,2.5012159,0.2689487
0.81645326,1.6797435,0.54448116,0.040317092,0.045601788,0.091453208,0.013916903,0.55234825,2.4064174,1.6233034,3.2368472,2.6664623,2.5018476,0.22964497
0.84446987,1.438312,0.45509936,0.027921896,0.011838462,0.095373668,0.011874542,0.54032835,2.3540118,1.6742427,3.3626979,2.860095,2.4426576,0.20867333
0.78846402,2.0258751,0.5116221,0.049509687,0.025551213,0.072283117,0.011065569,0.58585078,2.2808626,1.5724139,3.1840803,2.5099917,2.3969781,0.26484342
0.84370374,1.6792436,0.4697848,0.022239061,0.010486999,0.089939033,0.011260094,0.55055296,2.4304784,1.6728498,3.5026519,2.907787,2.532463,0.24787141
0.83006362,1.7626149,0.42666932,0.025659273,0.010443846,0.072626885,0.010466836,0.61747824,2.3089451,1.6480496,3.4504309,2.8311698,2.4170704,0.24965523
0.77128745,1.8115602,0.6044303,0.028415128,0.010706883,0.073352003,0.016003177,0.57597035,2.4756213,1.5411838,3.242872,2.6105816,2.5697357,0.23299162
0.79360765,1.6011003,0.5163309,0.02825472,0.033255656,0.072339987,0.010749265,0.57427544,2.3468179,1.581766,3.2457208,2.6866749,2.4409173,0.22083411
0.83606481,1.9130608,0.44116263,0.030629229,0.014290831,0.097866388,0.013622509,0.56346331,2.3433474,1.6589608,3.4730767,2.8088361,2.4592809,0.27167251
0.87085794,1.886685,0.4116013,0.020002871,0.010950387,0.091553407,0.011249683,0.57783615,2.417776,1.722221,3.6937558,3.02174,2.5337073,0.28029598
0.85945018,1.9540735,0.42114432,0.022404907,0.010754188,0.088761883,0.010438713,0.572359,2.4035559,1.7014797,3.6520869,2.9601439,2.5229668,0.28701086
0.75967528,1.5697548,0.58632343,0.026331188,0.017595755,0.080607764,0.016781179,0.58814206,2.3838051,1.5200707,3.1384529,2.587836,2.4689661,0.20300724
0.82639655,2.0218156,0.49487072,0.046043365,0.017811154,0.09058025,0.010281045,0.68186714,2.3603888,1.6413822,3.3324014,2.6545529,2.4782181,0.27812283
0.81987948,1.1744634,0.50566754,0.029609227,0.011650239,0.077348207,0.010705606,0.57774131,2.3384146,1.6295329,3.1722176,2.7634487,2.4096185,0.16650421
0.83181507,1.4467716,0.48630703,0.046616892,0.034969543,0.087966572,0.013331424,0.51543427,2.2938515,1.651234,3.1517967,2.6673522,2.3809682,0.19983281
0.81910685,1.9789993,0.52926327,0.027778017,0.012569535,0.074586802,0.011074445,0.65048319,2.4891431,1.6281282,3.4679476,2.7761709,2.601877,0.28061077
0.7699744,1.8702095,0.59241425,0.034639599,0.010944997,0.070633933,0.013847052,0.73255673,2.4254518,1.5387964,3.2018354,2.5585038,2.5240044,0.23903448
0.84409749,1.4526705,0.39728817,0.040850077,0.029945821,0.088009464,0.01185872,0.42834089,2.2080544,1.6735657,3.2439765,2.7512891,2.2974713,0.19743747
0.77752409,1.2059579,0.58606476,0.035383236,0.010185576,0.073970778,0.011675705,0.65473467,2.3290562,1.5525231,2.9917862,2.5776597,2.3960245,0.15597288
0.86116646,1.7635545,0.45474822,0.047520785,0.043684638,0.094035734,0.011627833,0.48681836,2.34304,1.7046002,3.3423248,2.7529747,2.4493525,0.24909442
0.85736861,2.0638567,0.47806205,0.033499547,0.020158731,0.096893825,0.012192427,0.49003991,2.4691542,1.697695,3.566863,2.855045,2.5912733,0.30153089
0.83712954,2.2689399,0.44386277,0.037847762,0.03184457,0.089104677,0.010373925,0.59455746,2.3545486,1.6608967,3.5276021,2.7528271,2.4894577,0.31765006
0.84180898,1.6414752,0.54559879,0.031868942,0.014169187,0.094406053,0.014393909,0.57145757,2.5122111,1.6694048,3.3857407,2.8174496,2.6058356,0.2352044
0.79619887,1.7235632,0.5978609,0.042972934,0.034277694,0.078226631,0.010829371,0.55882246,2.4381377,1.5864773,3.1632273,2.5814333,2.5291545,0.22191135
0.82707607,1.7822265,0.41781656,0.028342349,0.016336683,0.066087924,0.011020976,0.49314861,2.2761504,1.6426176,3.4203065,2.7981472,2.3853655,0.24858998
0.83962721,1.8173741,0.47194892,0.037316097,0.014702429,0.079442339,0.010497218,0.59337273,2.3688637,1.6654379,3.386576,2.7652451,2.4777272,0.25788277
0.81976977,1.8349116,0.51116402,0.033655245,0.011286484,0.075568384,0.012332456,0.60212709,2.4083338,1.6293335,3.3625273,2.7299001,2.5152798,0.25756173
0.81583288,1.6602918,0.47705245,0.031299507,0.014604418,0.084950005,0.011616952,0.58830087,2.3280758,1.6221755,3.3116164,2.7360453,2.4281274,0.23292765
0.82512653,1.700744,0.49628852,0.032546735,0.015883466,0.087107918,0.011708739,0.58431679,2.3844289,1.639073,3.3444896,2.7566085,2.4854517,0.24088173
0.79629433,2.0460819,0.50409548,0.04225488,0.024507933,0.067729781,0.013253246,0.55043454,2.3214714,1.5866509,3.2788162,2.5870481,2.4396638,0.27438022
0.80705818,2.0413933,0.51062967,0.045448593,0.030158681,0.059351137,0.013727569,0.55967248,2.345169,1.6062215,3.2830485,2.5977394,2.4624591,0.27506515
0.79653394,1.9846342,0.50620818,0.041416632,0.024839716,0.076749559,0.01205681,0.43449535,2.3222783,1.5870865,3.2662999,2.594047,2.437118,0.26668972
0.8458136,1.0877581,0.44665665,0.036752963,0.01173654,0.085257899,0.011301468,0.62552754,2.2723627,1.6766859,3.1623536,2.7899882,2.3402692,0.1543084
0.78767793,1.8538865,0.54682383,0.029701809,0.028622939,0.083255043,0.012471556,0.56049472,2.4125366,1.5709847,3.3003336,2.655234,2.5166339,0.25113847
0.77275551,1.9066361,0.5663286,0.023512514,0.017640725,0.065699089,0.010122031,0.72889835,2.4500416,1.543853,3.3279664,2.654633,2.5542474,0.25530855
0.83248013,1.4143904,0.54514193,0.04919764,0.012442685,0.082679829,0.010522781,0.52319267,2.3716615,1.6524432,3.1210172,2.6500749,2.4530245,0.1929655
0.82066781,1.6315805,0.48728004,0.033893392,0.013059586,0.063166549,0.011868917,0.63127224,2.3431419,1.6309663,3.2931438,2.7309296,2.4409122,0.22908975
0.83042454,1.673208,0.47291783,0.033200339,0.014339589,0.072142483,0.010864483,0.5907308,2.350519,1.6487058,3.3462128,2.7687277,2.4514871,0.23732743
0.82272304,1.912864,0.5826797,0.038345168,0.018973856,0.082199079,0.010259349,0.58299987,2.5344967,1.6347031,3.354552,2.7021043,2.6368241,0.25934863
0.77320873,2.0537183,0.55397925,0.030846492,0.021568493,0.086601151,0.014982127,0.71002742,2.4102044,1.544677,3.3107894,2.5980739,2.5230666,0.27202101
0.81500077,1.7674276,0.57780645,0.03558133,0.028953492,0.087078282,0.012170612,0.64577963,2.498143,1.6206626,3.3054653,2.6988061,2.5941524,0.23984537
0.83010722,2.039846,0.56203853,0.055276147,0.015634629,0.0858258,0.015270449,0.72700973,2.4478778,1.6481288,3.268757,2.5983539,2.5589843,0.27197512
0.8710589,1.6604352,0.50179481,0.037879388,0.012199908,0.092553027,0.010455008,0.48633675,2.480803,1.7225864,3.4297239,2.8627757,2.5792191,0.24415114
0.86271588,1.8354749,0.42712616,0.047123451,0.013074393,0.092293239,0.0177057,0.62954333,2.308533,1.7074173,3.3748861,2.7609681,2.4196368,0.25648692
0.86249268,1.6029179,0.45005586,0.036947815,0.029076715,0.07365051,0.010308869,0.553003,2.367096,1.7070115,3.3912013,2.8427287,2.464991,0.23172687
0.77384685,2.0624906,0.61992589,0.034592616,0.010744848,0.070612334,0.014013902,0.64054302,2.5189888,1.5458372,3.281121,2.5715699,2.6215846,0.25843747
0.77022133,1.6631773,0.52969515,0.031257547,0.041713512,0.074781536,0.010061708,0.64875328,2.3025781,1.5392454,3.1616126,2.5849846,2.3986054,0.22111033
0.84536393,1.7368473,0.56206151,0.041073561,0.013181156,0.095100598,0.010983745,0.63937252,2.5160025,1.6758683,3.3423528,2.7535796,2.6125351,0.24287615
0.79779454,1.7992303,0.5158865,0.040092156,0.021187925,0.064203054,0.012296473,0.6311809,2.3259107,1.5893785,3.2192955,2.6080271,2.4302307,0.24263898
0.82825796,1.9010976,0.50794653,0.049854364,0.017012181,0.080801479,0.014324438,0.58575614,2.3570545,1.6447665,3.2640916,2.6319935,2.4672971,0.2598478
0.8143059,1.526284,0.48612838,0.028457808,0.011100571,0.076442539,0.012464426,0.5801446,2.3379223,1.6193992,3.2870494,2.754383,2.4300913,0.21548389
0.80343206,2.0132832,0.55299267,0.042572832,0.038928938,0.091555405,0.011315451,0.61703785,2.4220893,1.5996285,3.2877255,2.6075294,2.5331338,0.26895978
0.84659783,1.5321551,0.4408592,0.033896218,0.015338675,0.063730366,0.010541739,0.56049271,2.3184159,1.6781118,3.3441825,2.816232,2.4126144,0.21839122
0.78767586,2.0730388,0.59868402,0.035398044,0.023555798,0.078225,0.015272962,0.65492574,2.5127455,1.5709809,3.3226473,2.6107891,2.6196756,0.26868816
0.78824326,2.037739,0.60213664,0.032163573,0.018549845,0.083582118,0.012860652,0.64692202,2.533401,1.5720125,3.3426904,2.6376943,2.6382026,0.26550439
0.7808903,2.1420621,0.57581868,0.026142827,0.020106982,0.080679573,0.010208734,0.63179243,2.5123051,1.5586435,3.4126479,2.6609463,2.6262139,0.28617357
0.85380031,1.7536375,0.4174193,0.041741579,0.018540283,0.080947419,0.014031587,0.48802216,2.2846575,1.6912072,3.3689009,2.7753256,2.3915089,0.24411884
0.8527844,1.6113136,0.51113161,0.036534316,0.017239496,0.085647927,0.014776714,0.43402294,2.4515168,1.6893601,3.3663912,2.8145244,2.5465437,0.23295991
0.83922527,1.6318358,0.50042494,0.033173736,0.017416348,0.067911495,0.010516018,0.52204296,2.4166872,1.6647071,3.3612162,2.7979754,2.5136826,0.23440757
0.83631462,1.5965671,0.48364017,0.029949012,0.015171381,0.06576489,0.010505284,0.4682011,2.3907982,1.659415,3.3706568,2.8154203,2.4870403,0.23009536
0.78004362,2.0125594,0.5377509,0.027394781,0.013601768,0.083694325,0.020553621,0.48979787,2.409293,1.5571041,3.3521948,2.6480456,2.5224157,0.27254585
0.78555784,1.8393367,0.5538023,0.031658622,0.036068518,0.062432887,0.010778296,0.47827413,2.4076309,1.56713,3.2698561,2.6327509,2.5101036,0.24671652
0.77039186,1.9479964,0.52875523,0.028642479,0.013949567,0.050724371,0.011223457,0.52670992,2.3518082,1.5395555,3.2853479,2.6058029,2.4626523,0.26068422
0.78920427,2.3230756,0.51508384,0.02797191,0.014987284,0.078341643,0.018203514,0.45125298,2.4272049,1.5737598,3.485866,2.6741882,2.5586548,0.31905583
0.82328726,1.3084929,0.50753996,0.026619717,0.024481874,0.086548695,0.01041405,0.7807881,2.3806849,1.6357289,3.2586992,2.8000404,2.4594512,0.18751771
0.81058889,1.6843547,0.51536048,0.027849451,0.018743439,0.075633919,0.010909383,0.59547,2.4018962,1.612641,3.3356535,2.7469723,2.5006135,0.23710885
0.7960955,2.0709126,0.50765174,0.040620335,0.024256565,0.080071323,0.012286432,0.66259793,2.3377445,1.5862893,3.3013195,2.5985864,2.4569274,0.27861926
0.82399399,1.7413611,0.59548169,0.042024753,0.010538443,0.075219894,0.011925548,0.5700901,2.515032,1.6370139,3.2665756,2.6775289,2.607388,0.23227834
0.78140813,2.1747862,0.56419257,0.0338343,0.011574482,0.073846693,0.011414616,0.60128949,2.4535364,1.559585,3.3516895,2.6021936,2.5706771,0.28740898
0.75869486,2.2946427,0.59556544,0.042288797,0.017770729,0.052491143,0.011064511,0.60903062,2.4281194,1.5182882,3.2421434,2.4663971,2.5449568,0.283695
0.80028493,2.1393882,0.56360486,0.028618195,0.026582998,0.083915111,0.011533307,0.65027691,2.5255379,1.5939065,3.4524509,2.7060973,2.6413911,0.29259175
0.81352993,2.0424102,0.58129413,0.027750457,0.026244334,0.081579244,0.01165759,0.59074723,2.5868239,1.6179883,3.4716617,2.7576725,2.6955178,0.28117197
0.7505966,2.1175496,0.57146693,0.040097744,0.013091395,0.059011258,0.01290168,0.53672554,2.3459246,1.5035641,3.1751863,2.4557817,2.4588409,0.2648931
0.75814168,2.0699953,0.53369326,0.030812409,0.013497512,0.053464221,0.016629394,0.59181937,2.3347282,1.5172824,3.2666711,2.5482495,2.4509193,0.27127465
0.82170585,1.5850378,0.57606717,0.037474125,0.010676375,0.079581217,0.010850202,0.5222344,2.4756764,1.6328536,3.247382,2.7056783,2.5629304,0.21601266
0.81212026,1.928508,0.45432077,0.028408191,0.036009627,0.09123887,0.013255912,0.60433393,2.3193195,1.6154253,3.4205912,2.7474713,2.4355497,0.26957481
0.80195757,2.0134319,0.52337014,0.028096315,0.037773814,0.093550185,0.011524909,0.65100903,2.4356609,1.5969476,3.4192497,2.7159685,2.5506861,0.28016243
0.81304108,1.9707527,0.62750286,0.041710891,0.018316331,0.097560529,0.010039668,0.58404667,2.5829832,1.6170995,3.3119231,2.6448122,2.6806061,0.25215837
0.83130314,1.5922545,0.45631311,0.029870609,0.032863176,0.099664385,0.010528612,0.63700141,2.3300444,1.6503032,3.3532119,2.799373,2.4273628,0.22675613
0.85804462,1.7185341,0.52034655,0.038399465,0.013771449,0.099714372,0.010933475,0.55292368,2.4852736,1.6989241,3.4023011,2.8162085,2.5852704,0.24851949
0.79367938,2.0482121,0.50445809,0.034316961,0.040993639,0.098423593,0.014521669,0.6688824,2.3522232,1.5818964,3.3439103,2.6388229,2.4707586,0.27882165
0.84684034,1.5239339,0.43852233,0.043678962,0.012770795,0.085334635,0.011833406,0.56078243,2.2749216,1.6785527,3.251282,2.7376805,2.3682296,0.21226844
0.80611081,1.4420183,0.50589629,0.029141055,0.024302126,0.083867801,0.011923352,0.48937424,2.3374687,1.604499,3.2237649,2.7213195,2.4236796,0.20151527
0.84020981,2.1742571,0.45760232,0.045898222,0.020348739,0.070857225,0.013639854,0.48873392,2.3441568,1.6664972,3.4285641,2.6993742,2.4728231,0.30161383
0.79681652,1.6802868,0.55283421,0.033411855,0.027907819,0.075419187,0.01554646,0.5086041,2.4041942,1.5876003,3.2358644,2.6562207,2.4988171,0.22749182
0.79471243,1.8308881,0.5641072,0.034081562,0.022671049,0.066569066,0.017710148,0.51274939,2.4368407,1.5837747,3.2746694,2.6440518,2.5376206,0.24558443
0.8245049,1.8695518,0.56908089,0.032697539,0.013601743,0.099945667,0.010167433,0.68480722,2.5380751,1.6379428,3.3993221,2.7533174,2.6403101,0.25948016
