beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.93475398,1.6542881,0.4194234,0.030431725,0.029808386,0.090924641,0.010305453,0.69459686,2.5229573
0.98660908,1.6074002,0.47140238,0.044677071,0.011575033,0.088863391,0.033215766,0.68910656,2.6753613
0.86741272,1.8041212,0.5142744,0.037489251,0.065149774,0.084780879,0.010929013,0.49253051,2.5132528
0.90855468,1.6159252,0.44691643,0.04103069,0.035986916,0.062350523,0.010335669,0.51256542,2.4581997
0.92192581,1.7858672,0.4123265,0.026199167,0.013615452,0.04928025,0.012234768,0.64625161,2.5084969
0.91885698,1.8187475,0.50550235,0.032274286,0.026035014,0.089252664,0.021200259,0.84129921,2.6570491
0.93686592,1.71348,0.43259977,0.045740039,0.021632838,0.076222929,0.011314731,0.43922577,2.4902891
0.91932177,1.5570819,0.42937412,0.040837196,0.055396706,0.064769401,0.01322381,0.53941331,2.4494381
0.91243707,1.6008588,0.42401303,0.032289184,0.032929601,0.05630423,0.011979976,0.50453861,2.4638227
0.89661181,1.8135086,0.49966729,0.034622824,0.01625543,0.064874656,0.020732767,0.65450379,2.5759043
0.99609339,1.2562009,0.36666555,0.039618285,0.022589374,0.078348001,0.012063906,0.67318665,2.5068533
0.99745246,1.3706273,0.41895696,0.03434633,0.022635528,0.090221415,0.012958979,0.65876281,2.6328888
0.91112994,1.6769939,0.47451127,0.03532523,0.029328542,0.077289937,0.01015146,0.53999149,2.5465011
0.9405523,1.8131201,0.46228647,0.044400121,0.028877666,0.056810243,0.01017944,0.71398801,2.5678071
0.92347205,1.6267318,0.49782676,0.030681111,0.018202197,0.097815627,0.018663469,0.68409666,2.6396216
0.92351052,1.2290446,0.47140029,0.045451384,0.010989891,0.047630963,0.019413217,0.56454114,2.4786486
0.97156294,1.7797866,0.41855575,0.030713146,0.024428504,0.090743189,0.010915009,0.72667141,2.6210938
0.97523983,1.7766025,0.42431091,0.025650164,0.011095083,0.095986988,0.010816914,0.68378058,2.6659012
0.95057274,1.7758468,0.42677717,0.028760143,0.011005085,0.097793799,0.01213674,0.78581874,2.5946729
0.93953105,1.5620906,0.47637673,0.052775828,0.043501764,0.055237011,0.014107947,0.55274335,2.5268076
0.91306551,1.5616148,0.41843483,0.030043994,0.013073666,0.086764619,0.032410313,0.57774426,2.4616156
0.90186513,1.5509627,0.45576946,0.025258456,0.016532858,0.074945013,0.020272421,0.64498934,2.5239991
0.89142438,1.5708385,0.47776382,0.039422664,0.015413861,0.040672547,0.016595768,0.7471749,2.472384
0.89760017,1.5679792,0.49856952,0.041124407,0.018036567,0.039532144,0.014855109,0.71303223,2.5157603
0.98236441,1.6979225,0.48078568,0.029823761,0.030006952,0.08248274,0.015172587,0.67720275,2.7692794
0.91705271,1.6221607,0.39004883,0.041707967,0.025365589,0.08888168,0.016405133,0.57203763,2.3784399
0.95942458,2.0337331,0.44866386,0.034543468,0.012769178,0.078781068,0.026523203,0.65105236,2.6568986
0.90565269,1.6485769,0.51861619,0.037845607,0.037248284,0.087462941,0.010757333,0.75315697,2.5979745
0.93089029,2.0819884,0.48648879,0.041346798,0.016969477,0.065492049,0.010673451,0.70938477,2.6331824
0.9136785,1.3134106,0.42676744,0.038664663,0.030116046,0.063936835,0.01240966,0.55251788,2.4192786
0.90629677,1.6013981,0.47709983,0.028868739,0.01475135,0.04532419,0.014583699,0.57712912,2.5628578
0.91255179,1.5695174,0.45350801,0.023357827,0.03885165,0.079916452,0.011463596,0.61700119,2.55806
0.96104456,1.835975,0.431987,0.029168323,0.014877997,0.081677623,0.021316331,0.66983067,2.6345355
0.9222348,1.565952,0.40317109,0.032580035,0.029297928,0.057942753,0.011471335,0.66495198,2.4458235
0.96078841,1.5316265,0.5096333,0.044658615,0.015705451,0.076474487,0.022727791,0.57580051,2.67222
0.92576601,1.664414,0.41681155,0.041107919,0.038084709,0.079277413,0.013383229,0.72394253,2.4511426
0.93578275,1.6489404,0.47347108,0.032751118,0.025674611,0.091412924,0.029401854,0.47580957,2.6162257
0.94505776,1.4447315,0.42211025,0.036641464,0.030647593,0.060228251,0.013769277,0.53286662,2.5073363
0.94098141,1.9278074,0.43155363,0.045026348,0.014296212,0.068460935,0.010214054,0.66009509,2.5202568
0.93111057,1.5324202,0.47299355,0.038353947,0.046751778,0.086178368,0.011886959,0.54252052,2.5637936
0.94219415,1.290955,0.45253011,0.046601284,0.015570134,0.052385552,0.012838688,0.62822909,2.4948766
0.94106372,1.3662841,0.45820269,0.050332237,0.016546695,0.06562375,0.011776279,0.5991899,2.4923012
0.91539145,1.2287873,0.43734456,0.042905562,0.012353832,0.057425203,0.014211377,0.6188414,2.4155896
0.89656201,1.2921089,0.52611844,0.036641707,0.023023684,0.091260178,0.027729957,0.64725618,2.5499411
0.91361342,1.7544137,0.37836101,0.039973545,0.014053692,0.039440699,0.011542082,0.72892136,2.3663228
0.94268656,1.922891,0.48622963,0.030388556,0.016386501,0.08260472,0.013250076,0.48460716,2.7016017
0.92763661,1.478272,0.49183358,0.043951416,0.015882487,0.056989567,0.015266615,0.78157388,2.5556414
0.9362538,1.6617884,0.44455163,0.032739384,0.047076463,0.076020496,0.010517386,0.52765457,2.5640239
0.94599385,1.9959369,0.42464804,0.034241459,0.031109062,0.078567229,0.012109056,0.54125384,2.5734433
0.92777926,1.326967,0.47348208,0.033867999,0.012196058,0.074190004,0.026894873,0.7037125,2.5564127
0.94439029,1.4411321,0.39952303,0.032135616,0.052135677,0.069559191,0.015870573,0.6621261,2.48468
0.90458201,2.040921,0.50216754,0.036914927,0.011212021,0.068070033,0.017407493,0.59339792,2.6161143
0.95826675,1.7899423,0.48670381,0.024990294,0.033611633,0.093812026,0.012438056,0.90346326,2.7570693
0.9028703,1.6647225,0.41601545,0.02438943,0.021405611,0.070465658,0.015010429,0.73972364,2.4661928
0.91658961,1.6689983,0.50685155,0.032922912,0.02169257,0.067584212,0.010179855,0.70810343,2.6323176
0.94165122,1.9637731,0.33967314,0.03340073,0.033720556,0.072382494,0.017688285,0.67518226,2.3995535
0.94318624,1.708594,0.43172693,0.044434669,0.016496083,0.054970869,0.013754544,0.57849119,2.5090684
0.95128112,1.7982438,0.50411346,0.030653466,0.011741983,0.096534683,0.018710557,0.67594582,2.7440578
0.95980896,1.6158805,0.39619948,0.033358216,0.010503535,0.099206628,0.012671392,0.72311183,2.5243102
0.92630527,1.4149546,0.46659013,0.048067567,0.024426157,0.051526424,0.011590826,0.57018336,2.4846211
0.92877051,1.5674841,0.49116957,0.022220948,0.028913242,0.086183258,0.024768917,0.7401672,2.6792578
0.94536635,1.5235057,0.4105105,0.044390283,0.016625793,0.078397877,0.011880905,0.87504293,2.4621418
0.98115595,1.7947351,0.41681813,0.032763617,0.029291508,0.069707008,0.017559038,0.6032472,2.6327649
0.90317548,1.9132669,0.44094544,0.031212746,0.018616375,0.068935708,0.0102772,0.60479132,2.5066153
0.94335638,1.5698991,0.49260399,0.037081752,0.010669125,0.069452727,0.014651977,0.76300837,2.6405241
0.92161468,1.6856816,0.44773461,0.040082537,0.010744702,0.06177503,0.027057059,0.52233995,2.5023455
0.9196441,1.5183565,0.45674973,0.041059063,0.020010744,0.049230871,0.012459504,0.51357329,2.4929272
0.92718897,1.5776895,0.47711786,0.037582801,0.021839021,0.084981725,0.022812435,0.56776853,2.5699258
0.92391196,1.580996,0.42171003,0.032923614,0.014499355,0.064448028,0.012931317,0.74318819,2.4831689
0.9293772,1.4352594,0.5339799,0.03420289,0.041153865,0.078096336,0.011542774,0.48400676,2.6799043
0.94976969,1.8858847,0.3976078,0.039360125,0.014423436,0.076966965,0.023654127,0.80478453,2.4987805
0.94878865,1.4760026,0.48589838,0.039713031,0.010273409,0.064504053,0.010158649,0.55381277,2.6183737
0.91147669,1.751128,0.44665755,0.040304302,0.022466903,0.086571102,0.019018331,0.73101642,2.4808619
0.97749429,1.9214342,0.52065184,0.039495787,0.036607559,0.090275907,0.019049394,0.6230701,2.8100941
0.94098963,1.9693944,0.43381458,0.042428841,0.014297631,0.086505321,0.011725566,0.76560529,2.5396131
0.94773064,2.0933198,0.44267462,0.030884335,0.011547803,0.065019862,0.01135635,0.83896872,2.6396104
0.91216118,1.6325875,0.47291739,0.050443675,0.010398932,0.075224434,0.026804721,0.53485584,2.4719529
0.91745139,1.3299927,0.53392432,0.049127738,0.010038473,0.065689561,0.024339253,0.57015321,2.5581786
0.93701045,1.8205348,0.47119637,0.03611716,0.01051331,0.064894168,0.01179344,0.71822328,2.61636
0.95402144,1.76821,0.44346789,0.040779504,0.030394018,0.080225948,0.011174231,0.61545478,2.5782648
0.98916437,2.0032857,0.3986239,0.033347694,0.020664919,0.054446412,0.014862635,0.52503949,2.6303369
0.99240382,1.6138783,0.30576711,0.045471993,0.012311323,0.074627844,0.012142489,0.60412749,2.3952934
0.9465974,1.6631995,0.36620717,0.041835934,0.013752966,0.060595306,0.013164325,0.64908033,2.4091155
0.96488052,1.6837463,0.36014832,0.046385126,0.011890448,0.059038421,0.012688219,0.69603467,2.4258007
0.88811895,1.7058218,0.55508248,0.031683433,0.015857519,0.076439085,0.011068178,0.60664222,2.6620395
0.88984282,1.9526677,0.53905962,0.037096855,0.019270524,0.047655793,0.011322777,0.49740101,2.6390623
0.88946584,1.9745323,0.43019297,0.049068263,0.019805097,0.057095153,0.017596739,0.61311776,2.3819683
0.93837012,1.8864507,0.41407201,0.034995531,0.030488534,0.079973731,0.013237617,0.76677109,2.5213071
0.9026516,1.7510244,0.46989496,0.043886144,0.031686792,0.074449569,0.027722635,0.50949121,2.4847247
0.91633353,1.3108514,0.45131399,0.023655176,0.023814955,0.081168117,0.012630221,0.59665173,2.5358292
0.96793489,1.9093672,0.47684454,0.042741641,0.021032088,0.047728581,0.010162811,0.71171072,2.6804758
0.92116274,1.8270665,0.4182761,0.038378935,0.019058913,0.07160463,0.010169804,0.68451124,2.4679134
0.92852833,1.7702764,0.44030642,0.038401952,0.02817979,0.058034135,0.011408096,0.64805008,2.5212276
0.94452135,1.8036461,0.40201749,0.040476459,0.018953232,0.060431664,0.011309446,0.63031537,2.4833681
0.8932956,1.5308602,0.49257953,0.03262878,0.036378147,0.073201648,0.013296624,0.73434312,2.5315778
0.91639014,1.9034983,0.50516667,0.05603651,0.021946616,0.064023754,0.012537293,0.55571107,2.5413563
0.93050889,1.9820235,0.49458767,0.054432491,0.026271675,0.062194292,0.013610282,0.56447112,2.5731063
0.91389911,1.3093114,0.40930316,0.039923085,0.051260817,0.083710532,0.012313742,0.59703387,2.3858113
0.94809073,1.6959994,0.46939816,0.035525295,0.020500475,0.073864782,0.014521521,0.82172433,2.6304292
0.92802768,1.8772768,0.41108691,0.035242567,0.01934644,0.069185147,0.011944953,0.8327025,2.4887653
0.95163103,1.5288954,0.48478253,0.046876087,0.01300455,0.075828809,0.010051751,0.58947885,2.5943966
0.95670967,1.5038371,0.39043927,0.031938334,0.030200559,0.065778921,0.01012358,0.74388035,2.5036394
0.94512738,1.8868317,0.53732793,0.051735569,0.01475068,0.095555345,0.013338198,0.67355606,2.6897902
0.92174816,1.9826659,0.42176271,0.041630902,0.021752126,0.09293646,0.015322014,0.7057016,2.475314
0.96129486,1.3801808,0.38930358,0.034718327,0.021093617,0.042683882,0.015107301,0.47552984,2.4917513
0.98214783,1.6422015,0.40002362,0.045046502,0.014403094,0.083165036,0.015359162,0.52930135,2.5376458
0.91602151,1.5207955,0.37999919,0.034241691,0.03201116,0.056239207,0.021763638,0.55790774,2.3799145
0.92720248,1.7446419,0.53930069,0.040297428,0.014940313,0.073149266,0.01211413,0.79296755,2.6909082
0.93334984,1.7885325,0.37713578,0.034586882,0.02109167,0.075150732,0.017286768,0.61859217,2.4338532
1.0009495,2.0132405,0.38780078,0.044797144,0.016590786,0.049122747,0.011528027,0.52669541,2.5881375
0.91343935,1.4276554,0.54618609,0.022565146,0.016696291,0.089754114,0.030820419,0.82088976,2.7268225
0.93611048,1.7364624,0.46282399,0.051854919,0.01626168,0.051962673,0.01020218,0.48242894,2.5168489
0.91959467,1.766035,0.53485709,0.035830074,0.017250345,0.086928327,0.011511717,0.68609393,2.6902187
0.97990988,1.8451442,0.38117895,0.048701276,0.027244374,0.054412123,0.011913072,0.57262992,2.4992995
0.86959361,1.090164,0.49174568,0.028717435,0.032061754,0.076343994,0.016724893,0.56523187,2.4385161
0.86553287,1.2432932,0.49488302,0.03102328,0.040932188,0.060262612,0.0135194,0.5157074,2.4396389
0.9844142,1.3843943,0.40488109,0.053536912,0.023406675,0.070423603,0.010350074,0.76615403,2.4979243
1.0025356,1.4563123,0.41244164,0.02690817,0.011230856,0.073795066,0.015746217,0.55454432,2.6751614
0.95873949,1.3784726,0.35123361,0.055204995,0.023606676,0.076766519,0.018608566,0.5859082,2.3491471
0.9222484,1.7173196,0.50652686,0.030354561,0.012525873,0.061689672,0.01250101,0.53376163,2.6658973
0.93924201,1.582777,0.40870925,0.034213684,0.010277135,0.093120334,0.011267503,0.56126781,2.4913795
0.97067782,1.3762659,0.38363428,0.04477696,0.010263803,0.06907357,0.011786599,0.52437502,2.4642662
0.91795145,1.7448187,0.4224834,0.028525749,0.012041125,0.055663527,0.012192127,0.6929969,2.5041651
0.93952342,1.4842291,0.48446406,0.026381232,0.028007757,0.075581304,0.014229311,0.64318578,2.6617017
0.9716861,1.3339211,0.37264579,0.024672623,0.029404068,0.096803687,0.013696094,0.68237178,2.5249379
0.92744091,2.1435077,0.52186497,0.048172685,0.011793325,0.081748747,0.019655594,0.71039924,2.6665044
0.9096815,1.4841641,0.45823723,0.0343629,0.018908507,0.058025837,0.010206264,0.81615526,2.498045
0.8925219,1.5276984,0.47345251,0.031696593,0.031829548,0.073098722,0.010123623,0.62318495,2.4993101
0.98071657,1.8723336,0.45752994,0.047429453,0.017291802,0.080253661,0.025104085,0.67049895,2.6484307
0.89682534,2.1630808,0.42070063,0.037297617,0.016326503,0.088469673,0.013009646,0.87702593,2.4475724
0.95989645,1.3097082,0.58247949,0.04448605,0.01866917,0.050689971,0.013674282,0.51364682,2.770794
0.9251669,1.7591548,0.45708901,0.035155811,0.016685473,0.088307208,0.012549358,0.71402011,2.5582873
0.91173518,1.680996,0.46168152,0.04537365,0.024150066,0.062228165,0.015118347,0.54851785,2.4788502
0.86487206,1.7327836,0.47484993,0.03350809,0.015808643,0.045317627,0.011320696,0.63919603,2.4456296
0.88218671,1.8618797,0.51244159,0.036270181,0.027430952,0.054932988,0.015648483,0.44774555,2.5608008
0.89907326,1.8196022,0.41899058,0.051500182,0.017259373,0.061324656,0.018828077,0.77014347,2.3628803
0.95046769,1.662689,0.52186081,0.038446882,0.040910177,0.077254191,0.013443357,0.55857516,2.7171855
0.91213536,1.5614851,0.48475595,0.041080141,0.028376374,0.097113181,0.011185042,0.53697379,2.52745
0.87616392,2.1101445,0.58253002,0.038528507,0.011940834,0.046367461,0.017119982,0.78991599,2.7041624
0.94003868,1.5723617,0.49632146,0.041522859,0.017891463,0.089506448,0.011550847,0.83101085,2.6167967
0.89381264,1.9599521,0.41233532,0.039192232,0.015129638,0.078003136,0.024424092,0.53265724,2.3990932
0.95506973,1.78935,0.46414161,0.045380703,0.010814618,0.080183655,0.015455216,0.70037257,2.5997539
0.88297202,1.7288639,0.53590439,0.033337526,0.045242056,0.078162335,0.019986697,0.57523376,2.6058667
0.97935507,1.4836816,0.40175306,0.031642839,0.011898435,0.058155772,0.012414487,0.66038511,2.5787388
0.90220083,1.8735281,0.48349379,0.042183247,0.01209466,0.080623383,0.019597146,0.57070923,2.5290804
0.90193121,1.5379986,0.42133306,0.039295052,0.033748619,0.063878492,0.011252051,0.58613379,2.3984292
0.89836879,1.3493089,0.50125613,0.049974643,0.019622037,0.034960903,0.013732078,0.627259,2.4565117
0.85213638,1.6961251,0.52670091,0.037068115,0.015574426,0.062161171,0.016281651,0.59661658,2.4853375
0.85057115,1.8496709,0.51694524,0.030217707,0.032104339,0.050492683,0.01904322,0.48928495,2.5177646
0.84158186,1.5892296,0.4960252,0.030289608,0.025726093,0.059359918,0.016924962,0.60136804,2.4237843
0.8980521,1.4408153,0.4878468,0.049603679,0.031856699,0.078487495,0.026451785,0.49255446,2.4458986
0.89237386,1.523559,0.47265399,0.051918375,0.02634615,0.076588138,0.017713599,0.49558936,2.4062008
0.88315046,1.8137308,0.43598515,0.031201267,0.015039604,0.0568906,0.011206562,0.5307826,2.4381696
0.9865685,1.0686318,0.46946108,0.045552277,0.030416133,0.078472046,0.021161875,0.80878751,2.613897
0.93506712,1.3337113,0.40320112,0.038683987,0.026618749,0.087433814,0.012451759,0.53793736,2.4332648
0.89732084,1.9880159,0.47002435,0.0353666,0.010963498,0.075439492,0.012253351,0.74369885,2.5364422
0.93671099,1.4132391,0.44855607,0.041637185,0.032720401,0.083495335,0.013107945,0.50635993,2.5080379
0.9418306,1.362525,0.45672651,0.038910017,0.023861425,0.090367899,0.013738596,0.57386125,2.5420524
0.96555664,1.3854139,0.4124753,0.051456322,0.019070289,0.094527178,0.012500489,0.4777368,2.4741313
0.93756619,1.5512176,0.37968457,0.04279919,0.035736058,0.090978726,0.015811182,0.52831554,2.3998862
0.95197377,1.6178702,0.37441803,0.035577418,0.024906095,0.077998633,0.013075571,0.470136,2.4569162
0.92148569,1.5814307,0.54365845,0.033479176,0.012830728,0.063724382,0.01400343,0.92785591,2.7006851
0.92585645,1.9634524,0.44567567,0.044434447,0.039722917,0.084620012,0.013801364,0.68176682,2.5157854
0.97038222,1.4249579,0.45905192,0.033389984,0.020664549,0.087364156,0.021449025,0.58566373,2.6495378
0.94729233,1.8730663,0.3758356,0.047670089,0.025469058,0.054632774,0.012322283,0.60391184,2.4201012
0.94209732,1.5081855,0.34760253,0.036033434,0.019512876,0.063388673,0.014214743,0.56860178,2.3777286
0.89101878,2.0290243,0.40466731,0.031219833,0.020053868,0.045011206,0.016189175,0.5110578,2.416929
0.9329927,1.25075,0.47545925,0.035129447,0.010412351,0.077242079,0.03042069,0.48853833,2.5588347
0.8732493,1.2110633,0.51291439,0.041990914,0.01187959,0.040943136,0.015477024,0.57045788,2.4329403
0.89685178,1.4971722,0.53780063,0.032325216,0.013177626,0.067430232,0.012682553,0.69139916,2.6204837
0.92256917,1.7459066,0.53243656,0.022591801,0.025534367,0.090477782,0.0148985,0.90350279,2.7672941
0.95253647,1.8188029,0.43425955,0.05014381,0.017896523,0.076417733,0.018052709,0.67036515,2.5212458
0.97292353,1.5666091,0.50532709,0.042367681,0.014773644,0.086410348,0.01271819,0.63301014,2.7107838
0.79442222,1.8468472,0.49180457,0.030408548,0.025404402,0.036400161,0.025225407,0.68759549,2.3250821
0.94119081,1.523825,0.52986539,0.050066849,0.025893497,0.079192243,0.015859923,0.39572555,2.6301231
0.86280214,1.7134737,0.43712568,0.029636464,0.02246995,0.045650308,0.022871881,0.58871277,2.3873689
0.92023517,1.8602137,0.44293869,0.02747241,0.047009935,0.081284048,0.01160388,0.47640912,2.5656201
0.90144155,1.5767841,0.46596186,0.043684136,0.013201414,0.045881451,0.019712982,0.67409292,2.458148
0.89970051,1.8479271,0.4626445,0.038907939,0.013292735,0.058718318,0.014736059,0.5395851,2.4969857
0.91681107,1.8524602,0.50435903,0.043296395,0.029703312,0.057641059,0.011896898,0.51662379,2.5964653
0.93434829,2.1603372,0.56112896,0.032630708,0.024071993,0.085698348,0.012430988,0.49203026,2.8560758
0.93395702,2.162449,0.47712829,0.034039593,0.020297787,0.069032483,0.01106796,0.50114428,2.6681805
0.90238073,1.4690205,0.48162807,0.050052924,0.021264975,0.056953027,0.013130804,0.70890629,2.4474575
0.94453728,1.4369299,0.49021325,0.041698091,0.02842433,0.085985048,0.014057808,0.79411862,2.6013467
0.91853599,1.9858977,0.44725275,0.034902481,0.017199191,0.057575991,0.013715452,0.59059064,2.5466674
0.91866149,1.6866131,0.50029493,0.03892572,0.038707215,0.085003278,0.013900123,0.73727428,2.5963157
0.9418729,1.4515315,0.53617064,0.03938513,0.027609896,0.091076914,0.018766332,0.60882935,2.6898927
0.92268657,1.9377642,0.43854327,0.031681908,0.017997635,0.091229624,0.015895921,0.61011441,2.550326
0.97111227,1.9905911,0.38965582,0.026370818,0.015234013,0.078553826,0.022170745,0.44996298,2.5990077
0.9005347,1.3959525,0.4376203,0.023743113,0.011689554,0.038903041,0.010246869,0.61543405,2.4788902
0.92919672,1.6692191,0.50841403,0.027955506,0.014008544,0.06515969,0.010240828,0.61205848,2.6949364
0.90629477,1.6569107,0.3935565,0.028868767,0.011650123,0.04986053,0.010439541,0.65368269,2.4125454
0.95743172,1.5493258,0.44152536,0.045548233,0.010074136,0.05753186,0.010317452,0.64252657,2.541542
0.94021171,1.4838286,0.46087399,0.046585713,0.010138185,0.049407324,0.01243039,0.54292818,2.522227
